Div,Date,Time,HomeTeam,AwayTeam,HomeScore,AwayScore,Result,HomeTeam ID,AwayTeam ID,City,Team ID,Opponent,Attendance
SP1,2020-01-26,17:30,Sociedad,Mallorca,3,0,H,LIG16,LIG12,San Sebastian,LIG16,Mallorca,"29,912"
SP1,2020-01-26,11:00,Ath Madrid,Leganes,0,0,D,LIG2,LIG10,Madrid,LIG2,LeganÃ©s,"52,767"
SP1,2020-01-26,20:00,Valladolid,Real Madrid,0,1,A,LIG18,LIG14,Valladolid,LIG18,Real Madrid,"23,404"
SP1,2020-02-01,17:30,Mallorca,Valladolid,0,1,A,LIG12,LIG18,Palma,LIG12,Real Valladolid,"13,891"
SP1,2020-02-01,20:00,Valencia,Celta,1,0,H,LIG17,LIG5,Valencia,LIG17,Celta Vigo,"39,637"
SP1,2020-02-01,15:00,Real Madrid,Ath Madrid,1,0,H,LIG14,LIG2,Madrid,LIG14,Atlético Madrid,"77,223"
SP1,2020-02-01,12:00,Granada,Espanol,2,1,H,LIG9,LIG7,Granada,LIG9,Espanyol,"15,226"
SP1,2020-02-02,15:00,Ath Bilbao,Getafe,0,2,A,LIG1,LIG8,Bilbao,LIG1,Getafe,"40,291"
SP1,2020-02-02,13:00,Eibar,Betis,1,1,D,LIG6,LIG4,Eibar,LIG6,Real Betis,"6,558"
SP1,2020-02-02,17:30,Villarreal,Osasuna,3,1,H,LIG19,LIG13,Villarreal,LIG19,Osasuna,"17,081"
SP1,2020-02-02,20:00,Barcelona,Levante,2,1,H,LIG3,LIG11,Barcelona,LIG3,Levante,"60,295"
SP1,2020-02-02,11:00,Leganes,Sociedad,2,1,H,LIG10,LIG16,Leganes,LIG10,Real Sociedad,"10,842"
SP1,2020-02-02,17:30,Sevilla,Alaves,1,1,D,LIG15,LIG0,Seville,LIG15,Alavés,"36,286"
SP1,2020-02-07,20:00,Alaves,Eibar,2,1,H,LIG0,LIG6,Vitoria-Gasteiz,LIG0,Eibar,"17,089"
SP1,2020-02-08,17:30,Valladolid,Villarreal,1,1,D,LIG18,LIG19,Valladolid,LIG18,Villarreal,"17,547"
SP1,2020-02-08,20:00,Ath Madrid,Granada,1,0,H,LIG2,LIG9,Madrid,LIG2,Granada,"54,113"
SP1,2020-02-08,12:00,Levante,Leganes,2,0,H,LIG11,LIG10,Valencia,LIG11,Leganés,"17,110"
SP1,2020-02-08,15:00,Getafe,Valencia,3,0,H,LIG8,LIG17,Getafe,LIG8,Valencia,"13,070"
SP1,2020-02-09,13:00,Sociedad,Ath Bilbao,2,1,H,LIG16,LIG1,San Sebastian,LIG16,Athletic Bilbao,"36,730"
SP1,2020-02-09,20:00,Betis,Barcelona,2,3,A,LIG4,LIG3,Seville,LIG4,Barcelona,"54,526"
SP1,2020-02-09,17:30,Celta,Sevilla,2,1,H,LIG5,LIG15,Vigo,LIG5,Sevilla,"20,375"
SP1,2020-02-09,11:00,Espanol,Mallorca,1,0,H,LIG7,LIG12,Barcelona,LIG7,Mallorca,"32,084"
SP1,2020-02-09,15:00,Osasuna,Real Madrid,1,4,A,LIG13,LIG14,Pamplona,LIG13,Real Madrid,"17,000"
SP1,2020-02-14,20:00,Valencia,Ath Madrid,2,2,D,LIG17,LIG2,Valencia,LIG17,Atlético Madrid,"42,297"
SP1,2020-02-15,20:00,Granada,Valladolid,2,1,H,LIG9,LIG18,Granada,LIG9,Real Valladolid,"15,782"
SP1,2020-02-15,12:00,Mallorca,Alaves,1,0,H,LIG12,LIG0,Palma,LIG12,Alavés,"12,329"
SP1,2020-02-15,15:00,Barcelona,Getafe,2,1,H,LIG3,LIG8,Barcelona,LIG3,Getafe,"89,409"
SP1,2020-02-15,17:30,Villarreal,Levante,2,1,H,LIG19,LIG11,Villarreal,LIG19,Levante,"17,269"
SP1,2020-02-16,13:00,Leganes,Betis,0,0,D,LIG10,LIG4,Leganes,LIG10,Real Betis,"11,160"
SP1,2020-02-16,17:30,Ath Bilbao,Osasuna,0,1,A,LIG1,LIG13,Bilbao,LIG1,Osasuna,"44,222"
SP1,2020-02-16,11:00,Sevilla,Espanol,2,2,D,LIG15,LIG7,Seville,LIG15,Espanyol,"35,661"
SP1,2020-02-16,20:00,Real Madrid,Celta,2,2,D,LIG14,LIG5,Madrid,LIG14,Celta Vigo,"62,477"
SP1,2020-02-21,20:00,Betis,Mallorca,3,3,D,LIG4,LIG12,Seville,LIG4,Mallorca,
SP1,2020-02-22,15:00,Barcelona,Eibar,5,0,H,LIG3,LIG6,Barcelona,LIG3,Eibar,"66,970"
SP1,2020-02-22,20:00,Levante,Real Madrid,1,0,H,LIG11,LIG14,Valencia,LIG11,Real Madrid,"23,566"
SP1,2020-02-22,12:00,Celta,Leganes,1,0,H,LIG5,LIG10,Vigo,LIG5,LeganÃ©s,"19,335"
SP1,2020-02-22,17:30,Sociedad,Valencia,3,0,H,LIG16,LIG17,San Sebastian,LIG16,Valencia,"31,381"
SP1,2020-02-23,17:30,Getafe,Sevilla,0,3,A,LIG8,LIG15,Getafe,LIG8,Sevilla,"13,438"
SP1,2020-02-23,13:00,Alaves,Ath Bilbao,2,1,H,LIG0,LIG1,Vitoria-Gasteiz,LIG0,Athletic Bilbao,"19,412"
SP1,2020-02-23,15:00,Valladolid,Espanol,2,1,H,LIG18,LIG7,Valladolid,LIG18,Espanyol,"19,645"
SP1,2020-02-23,20:00,Ath Madrid,Villarreal,3,1,H,LIG2,LIG19,Madrid,LIG2,Villarreal,"54,462"
SP1,2020-02-23,11:00,Osasuna,Granada,0,3,A,LIG13,LIG9,Pamplona,LIG13,Granada,"14,866"
SP1,2020-02-28,20:00,Sociedad,Valladolid,1,0,H,LIG16,LIG18,San Sebastian,LIG16,Real Valladolid,"30,611"
SP1,2020-02-29,15:00,Valencia,Betis,2,1,H,LIG17,LIG4,Valencia,LIG17,Real Betis,"37,418"
SP1,2020-02-29,17:30,Leganes,Alaves,1,1,D,LIG10,LIG0,Leganes,LIG10,Alavés,"10,043"
SP1,2020-02-29,20:00,Granada,Celta,0,0,D,LIG9,LIG5,Granada,LIG9,Celta Vigo,"15,877"
SP1,2020-02-29,12:00,Eibar,Levante,3,0,H,LIG6,LIG11,Eibar,LIG6,Levante,"5,920"
SP1,2020-03-01,20:00,Real Madrid,Barcelona,2,0,H,LIG14,LIG3,Madrid,LIG14,Barcelona,"78,357"
SP1,2020-03-01,11:00,Sevilla,Osasuna,3,2,H,LIG15,LIG13,Seville,LIG15,Osasuna,"31,382"
SP1,2020-03-01,15:00,Espanol,Ath Madrid,1,1,D,LIG7,LIG2,Barcelona,LIG7,AtlÃ©tico Madrid,"30,360"
SP1,2020-03-01,17:30,Mallorca,Getafe,0,1,A,LIG12,LIG8,Palma,LIG12,Getafe,"14,241"
SP1,2020-03-01,13:00,Ath Bilbao,Villarreal,1,0,H,LIG1,LIG19,Bilbao,LIG1,Villarreal,"36,350"
SP1,2020-03-06,20:00,Alaves,Valencia,1,1,D,LIG0,LIG17,Vitoria-Gasteiz,LIG0,Valencia,"14,083"
SP1,2020-03-07,17:30,Barcelona,Sociedad,1,0,H,LIG3,LIG16,Barcelona,LIG3,Real Sociedad,"77,035"
SP1,2020-03-07,20:00,Getafe,Celta,0,0,D,LIG8,LIG5,Getafe,LIG8,Celta Vigo,"11,286"
SP1,2020-03-07,15:00,Ath Madrid,Sevilla,2,2,D,LIG2,LIG15,Madrid,LIG2,Sevilla,"60,422"
SP1,2020-03-07,12:00,Eibar,Mallorca,1,2,A,LIG6,LIG12,Eibar,LIG6,Mallorca,"6,110"
SP1,2020-03-08,13:00,Valladolid,Ath Bilbao,1,4,A,LIG18,LIG1,Valladolid,LIG18,Athletic Bilbao,"21,632"
SP1,2020-03-08,15:00,Levante,Granada,1,1,D,LIG11,LIG9,Valencia,LIG11,Granada,"16,168"
SP1,2020-03-08,17:30,Villarreal,Leganes,1,2,A,LIG19,LIG10,Villarreal,LIG19,Leganés,"16,143"
SP1,2020-03-08,20:00,Betis,Real Madrid,2,1,H,LIG4,LIG14,Seville,LIG4,Real Madrid,"51,521"
SP1,2020-03-08,11:00,Osasuna,Espanol,1,0,H,LIG13,LIG7,Pamplona,LIG13,Espanyol,"15,737"
SP1,2020-03-10,19:00,Eibar,Sociedad,1,2,A,LIG6,LIG16,Eibar,LIG6,Real Sociedad,
SP1,2020-06-11,21:00,Sevilla,Betis,2,0,H,LIG15,LIG4,Seville,LIG15,Real Betis,
SP1,2020-06-12,18:30,Granada,Getafe,2,1,H,LIG9,LIG8,Granada,LIG9,Getafe,
SP1,2020-06-12,21:00,Valencia,Levante,1,1,D,LIG17,LIG11,Valencia,LIG17,Levante,
SP1,2020-06-13,13:00,Espanol,Alaves,2,0,H,LIG7,LIG0,Barcelona,LIG7,AlavÃ©s,
SP1,2020-06-13,21:00,Mallorca,Barcelona,0,4,A,LIG12,LIG3,Palma,LIG12,Barcelona,
SP1,2020-06-13,16:00,Celta,Villarreal,0,1,A,LIG5,LIG19,Vigo,LIG5,Villarreal,
SP1,2020-06-13,18:30,Leganes,Valladolid,1,2,A,LIG10,LIG18,Leganes,LIG10,Real Valladolid,
SP1,2020-06-14,18:30,Real Madrid,Eibar,3,1,H,LIG14,LIG6,Madrid,LIG14,Eibar,
SP1,2020-06-14,21:00,Sociedad,Osasuna,1,1,D,LIG16,LIG13,San Sebastian,LIG16,Osasuna,
SP1,2020-06-14,13:00,Ath Bilbao,Ath Madrid,1,1,D,LIG1,LIG2,Bilbao,LIG1,AtlÃ©tico Madrid,
SP1,2020-06-15,21:00,Betis,Granada,2,2,D,LIG4,LIG9,Seville,LIG4,Granada,
SP1,2020-06-15,18:30,Levante,Sevilla,1,1,D,LIG11,LIG15,Valencia,LIG11,Sevilla,
SP1,2020-06-16,18:30,Getafe,Espanol,0,0,D,LIG8,LIG7,Getafe,LIG8,Espanyol,
SP1,2020-06-16,21:00,Barcelona,Leganes,2,0,H,LIG3,LIG10,Barcelona,LIG3,Leganés,
SP1,2020-06-16,18:30,Villarreal,Mallorca,1,0,H,LIG19,LIG12,Villarreal,LIG19,Mallorca,
SP1,2020-06-17,18:30,Valladolid,Celta,0,0,D,LIG18,LIG5,Valladolid,LIG18,Celta Vigo,
SP1,2020-06-17,18:30,Eibar,Ath Bilbao,2,2,D,LIG6,LIG1,Eibar,LIG6,Athletic Bilbao,
SP1,2020-06-17,21:00,Osasuna,Ath Madrid,0,5,A,LIG13,LIG2,Pamplona,LIG13,Atlético Madrid,
SP1,2020-06-18,21:00,Real Madrid,Valencia,3,0,H,LIG14,LIG17,Madrid,LIG14,Valencia,
SP1,2020-06-18,18:30,Alaves,Sociedad,2,0,H,LIG0,LIG16,Vitoria-Gasteiz,LIG0,Real Sociedad,
SP1,2020-06-19,18:30,Mallorca,Leganes,1,1,D,LIG12,LIG10,Palma,LIG12,Leganés,
SP1,2020-06-19,21:00,Sevilla,Barcelona,0,0,D,LIG15,LIG3,Seville,LIG15,Barcelona,
SP1,2020-06-19,18:30,Granada,Villarreal,0,1,A,LIG9,LIG19,Granada,LIG9,Villarreal,
SP1,2020-06-20,18:30,Getafe,Eibar,1,1,D,LIG8,LIG6,Getafe,LIG8,Eibar,
SP1,2020-06-20,21:00,Ath Madrid,Valladolid,1,0,H,LIG2,LIG18,Madrid,LIG2,Real Valladolid,
SP1,2020-06-20,13:00,Espanol,Levante,1,3,A,LIG7,LIG11,Barcelona,LIG7,Levante,
SP1,2020-06-20,16:00,Ath Bilbao,Betis,1,0,H,LIG1,LIG4,Bilbao,LIG1,Real Betis,
SP1,2020-06-21,18:30,Valencia,Osasuna,2,0,H,LIG17,LIG13,Valencia,LIG17,Osasuna,
SP1,2020-06-21,21:00,Sociedad,Real Madrid,1,2,A,LIG16,LIG14,San Sebastian,LIG16,Real Madrid,
SP1,2020-06-21,13:00,Celta,Alaves,6,0,H,LIG5,LIG0,Vigo,LIG5,AlavÃ©s,
SP1,2020-06-22,18:30,Villarreal,Sevilla,2,2,D,LIG19,LIG15,Villarreal,LIG19,Sevilla,
SP1,2020-06-22,21:00,Leganes,Granada,0,0,D,LIG10,LIG9,Leganes,LIG10,Granada,
SP1,2020-06-23,18:30,Levante,Ath Madrid,0,1,A,LIG11,LIG2,Valencia,LIG11,Atlético Madrid,
SP1,2020-06-23,18:30,Valladolid,Getafe,1,1,D,LIG18,LIG8,Valladolid,LIG18,Getafe,
SP1,2020-06-23,21:00,Barcelona,Ath Bilbao,1,0,H,LIG3,LIG1,Barcelona,LIG3,Athletic Bilbao,
SP1,2020-06-24,18:30,Sociedad,Celta,0,1,A,LIG16,LIG5,San Sebastian,LIG16,Celta Vigo,
SP1,2020-06-24,18:30,Alaves,Osasuna,0,1,A,LIG0,LIG13,Vitoria-Gasteiz,LIG0,Osasuna,
SP1,2020-06-24,21:00,Real Madrid,Mallorca,2,0,H,LIG14,LIG12,Madrid,LIG14,Mallorca,
SP1,2020-06-25,18:30,Eibar,Valencia,1,0,H,LIG6,LIG17,Eibar,LIG6,Valencia,
SP1,2020-06-25,21:00,Betis,Espanol,1,0,H,LIG4,LIG7,Seville,LIG4,Espanyol,
SP1,2020-06-26,21:00,Sevilla,Valladolid,1,1,D,LIG15,LIG18,Seville,LIG15,Real Valladolid,
SP1,2020-06-27,13:00,Ath Bilbao,Mallorca,3,1,H,LIG1,LIG12,Bilbao,LIG1,Mallorca,
SP1,2020-06-27,18:30,Osasuna,Leganes,2,1,H,LIG13,LIG10,Pamplona,LIG13,Leganés,
SP1,2020-06-27,21:00,Ath Madrid,Alaves,2,1,H,LIG2,LIG0,Madrid,LIG2,AlavÃ©s,
SP1,2020-06-27,16:00,Celta,Barcelona,2,2,D,LIG5,LIG3,Vigo,LIG5,Barcelona,
SP1,2020-06-28,16:00,Villarreal,Valencia,2,0,H,LIG19,LIG17,Villarreal,LIG19,Valencia,
SP1,2020-06-28,18:30,Granada,Eibar,1,2,A,LIG9,LIG6,Granada,LIG9,Eibar,
SP1,2020-06-28,21:00,Espanol,Real Madrid,0,1,A,LIG7,LIG14,Barcelona,LIG7,Real Madrid,
SP1,2020-06-28,13:00,Levante,Betis,4,2,H,LIG11,LIG4,Valencia,LIG11,Real Betis,
SP1,2020-06-29,21:00,Getafe,Sociedad,2,1,H,LIG8,LIG16,Getafe,LIG8,Real Sociedad,
SP1,2020-06-30,18:30,Mallorca,Celta,5,1,H,LIG12,LIG5,Palma,LIG12,Celta Vigo,
SP1,2020-06-30,20:00,Leganes,Sevilla,0,3,A,LIG10,LIG15,Leganes,LIG10,Sevilla,
SP1,2020-06-30,21:00,Barcelona,Ath Madrid,2,2,D,LIG3,LIG2,Barcelona,LIG3,Atlético Madrid,
SP1,2020-07-01,21:00,Valladolid,Levante,0,0,D,LIG18,LIG11,Valladolid,LIG18,Levante,
SP1,2020-07-01,21:00,Betis,Villarreal,0,2,A,LIG4,LIG19,Seville,LIG4,Villarreal,
SP1,2020-07-01,18:30,Alaves,Granada,0,2,A,LIG0,LIG9,Vitoria-Gasteiz,LIG0,Granada,
SP1,2020-07-01,18:30,Valencia,Ath Bilbao,0,2,A,LIG17,LIG1,Valencia,LIG17,Athletic Bilbao,
SP1,2020-07-02,18:30,Eibar,Osasuna,0,2,A,LIG6,LIG13,Eibar,LIG6,Osasuna,
SP1,2020-07-02,21:00,Real Madrid,Getafe,1,0,H,LIG14,LIG8,Madrid,LIG14,Getafe,
SP1,2020-07-02,18:30,Sociedad,Espanol,2,1,H,LIG16,LIG7,San Sebastian,LIG16,Espanyol,
SP1,2020-07-03,21:00,Ath Madrid,Mallorca,3,0,H,LIG2,LIG12,Madrid,LIG2,Mallorca,
SP1,2020-07-04,21:00,Granada,Valencia,2,2,D,LIG9,LIG17,Granada,LIG9,Valencia,
SP1,2020-07-04,18:30,Valladolid,Alaves,1,0,H,LIG18,LIG0,Valladolid,LIG18,AlavÃ©s,
SP1,2020-07-04,16:00,Celta,Betis,1,1,D,LIG5,LIG4,Vigo,LIG5,Real Betis,
SP1,2020-07-05,13:00,Ath Bilbao,Real Madrid,0,1,A,LIG1,LIG14,Bilbao,LIG1,Real Madrid,
SP1,2020-07-05,16:00,Espanol,Leganes,0,1,A,LIG7,LIG10,Barcelona,LIG7,LeganÃ©s,
SP1,2020-07-05,18:30,Osasuna,Getafe,0,0,D,LIG13,LIG8,Pamplona,LIG13,Getafe,
SP1,2020-07-05,21:00,Villarreal,Barcelona,1,4,A,LIG19,LIG3,Villarreal,LIG19,Barcelona,
SP1,2020-07-06,21:00,Sevilla,Eibar,1,0,H,LIG15,LIG6,Seville,LIG15,Eibar,
SP1,2020-07-06,18:30,Levante,Sociedad,1,1,D,LIG11,LIG16,Valencia,LIG11,Real Sociedad,
SP1,2020-07-07,21:00,Celta,Ath Madrid,1,1,D,LIG5,LIG2,Vigo,LIG5,AtlÃ©tico Madrid,
SP1,2020-07-07,18:30,Valencia,Valladolid,2,1,H,LIG17,LIG18,Valencia,LIG17,Real Valladolid,
SP1,2020-07-08,21:00,Barcelona,Espanol,1,0,H,LIG3,LIG7,Barcelona,LIG3,Espanyol,
SP1,2020-07-08,19:30,Betis,Osasuna,3,0,H,LIG4,LIG13,Seville,LIG4,Osasuna,
SP1,2020-07-08,19:30,Getafe,Villarreal,1,3,A,LIG8,LIG19,Getafe,LIG8,Villarreal,
SP1,2020-07-09,21:00,Ath Bilbao,Sevilla,1,2,A,LIG1,LIG15,Bilbao,LIG1,Sevilla,
SP1,2020-07-09,18:30,Mallorca,Levante,2,0,H,LIG12,LIG11,Palma,LIG12,Levante,
SP1,2020-07-09,18:30,Eibar,Leganes,0,0,D,LIG6,LIG10,Eibar,LIG6,Leganés,
SP1,2020-07-10,21:00,Real Madrid,Alaves,2,0,H,LIG14,LIG0,Madrid,LIG14,Alavés,
SP1,2020-07-10,18:30,Sociedad,Granada,2,3,A,LIG16,LIG9,San Sebastian,LIG16,Granada,
SP1,2020-07-11,16:00,Osasuna,Celta,2,1,H,LIG13,LIG5,Pamplona,LIG13,Celta Vigo,
SP1,2020-07-11,18:30,Valladolid,Barcelona,0,1,A,LIG18,LIG3,Valladolid,LIG18,Barcelona,
SP1,2020-07-11,21:00,Ath Madrid,Betis,1,0,H,LIG2,LIG4,Madrid,LIG2,Real Betis,
SP1,2020-07-12,18:30,Leganes,Valencia,1,0,H,LIG10,LIG17,Leganes,LIG10,Valencia,
SP1,2020-07-12,13:00,Espanol,Eibar,0,2,A,LIG7,LIG6,Barcelona,LIG7,Eibar,
SP1,2020-07-12,21:00,Sevilla,Mallorca,2,0,H,LIG15,LIG12,Seville,LIG15,Mallorca,
SP1,2020-07-12,16:00,Levante,Ath Bilbao,1,2,A,LIG11,LIG1,Valencia,LIG11,Athletic Bilbao,
SP1,2020-07-13,21:00,Granada,Real Madrid,1,2,A,LIG9,LIG14,Granada,LIG9,Real Madrid,
SP1,2020-07-13,18:30,Alaves,Getafe,0,0,D,LIG0,LIG8,Vitoria-Gasteiz,LIG0,Getafe,
SP1,2020-07-13,18:30,Villarreal,Sociedad,1,2,A,LIG19,LIG16,Villarreal,LIG19,Real Sociedad,
